New_Customer_ID,Email,Cluster_S1,Cluster_S2
24688,Derrick17@gmail.com,Cluster 3,Cluster 1
35868,John16@gmail.com,Cluster 3,Cluster 1
17400,Bruce91@gmail.com,Cluster 3,Cluster 1
27162,Emily58@gmail.com,Cluster 3,Cluster 1
54616,Shane90@gmail.com,Cluster 3,Cluster 1
57922,Tara16@gmail.com,Cluster 4,Cluster 1
18613,Caroline49@gmail.com,Cluster 3,Cluster 1
53260,Ruth70@gmail.com,Cluster 3,Cluster 1
25223,Diana97@gmail.com,Cluster 3,Cluster 1
19741,Chelsea20@gmail.com,Cluster 3,Cluster 1
29599,Gina24@gmail.com,Cluster 4,Cluster 1
32939,Jared24@gmail.com,Cluster 4,Cluster 1
25723,Donna74@gmail.com,Cluster 3,Cluster 1
55327,Shelia71@gmail.com,Cluster 4,Cluster 1
60307,Tyler59@gmail.com,Cluster 3,Cluster 1
55840,Shirley35@gmail.com,Cluster 4,Cluster 1
27366,Eric74@gmail.com,Cluster 4,Cluster 1
10035,Aaron41@gmail.com,Cluster 3,Cluster 1
10096,Aaron97@gmail.com,Cluster 4,Cluster 1
27482,Erica89@gmail.com,Cluster 3,Cluster 1
48008,Nancy96@gmail.com,Cluster 4,Cluster 1
42755,Logan7@gmail.com,Cluster 3,Cluster 1
12996,Angelica57@gmail.com,Cluster 4,Cluster 1
28953,Gabrielle100@gmail.com,Cluster 4,Cluster 1
12955,Angela98@gmail.com,Cluster 4,Cluster 1
14804,Benjamin13@gmail.com,Cluster 3,Cluster 1
10775,Alejandra31@gmail.com,Cluster 3,Cluster 1
29854,Gloria32@gmail.com,Cluster 3,Cluster 1
50669,Rachel90@gmail.com,Cluster 3,Cluster 1
11738,Alison96@gmail.com,Cluster 4,Cluster 1
12513,Andre7@gmail.com,Cluster 3,Cluster 1
25645,Donald94@gmail.com,Cluster 4,Cluster 1
25191,Diana68@gmail.com,Cluster 4,Cluster 1
20484,Christine64@gmail.com,Cluster 3,Cluster 1
55518,Sheri26@gmail.com,Cluster 4,Cluster 1
51195,Rebecca61@gmail.com,Cluster 3,Cluster 1
48538,Nichole21@gmail.com,Cluster 3,Cluster 1
43214,Luis52@gmail.com,Cluster 3,Cluster 1
39217,Kelly24@gmail.com,Cluster 4,Cluster 1
29176,Gary20@gmail.com,Cluster 4,Cluster 1
40445,Kristin22@gmail.com,Cluster 3,Cluster 1
59005,Tina37@gmail.com,Cluster 4,Cluster 1
28266,Felicia72@gmail.com,Cluster 3,Cluster 1
39456,Kendra75@gmail.com,Cluster 3,Cluster 1
29585,Gina11@gmail.com,Cluster 3,Cluster 1
41569,Lauren1@gmail.com,Cluster 3,Cluster 1
46872,Michele61@gmail.com,Cluster 4,Cluster 1
55559,Sheri77@gmail.com,Cluster 3,Cluster 1
13027,Angelica93@gmail.com,Cluster 4,Cluster 1
30044,Grant34@gmail.com,Cluster 3,Cluster 1
10307,Adrian1@gmail.com,Cluster 3,Cluster 1
25730,Donna80@gmail.com,Cluster 3,Cluster 1
41712,Laurie59@gmail.com,Cluster 3,Cluster 1
55834,Shirley29@gmail.com,Cluster 3,Cluster 1
11456,Alice23@gmail.com,Cluster 3,Cluster 1
34244,Jeremy29@gmail.com,Cluster 4,Cluster 1
14943,Beth19@gmail.com,Cluster 3,Cluster 1
39018,Keith21@gmail.com,Cluster 3,Cluster 1
45246,Mary48@gmail.com,Cluster 4,Cluster 1
42340,Linda4@gmail.com,Cluster 3,Cluster 1
13684,Antonio62@gmail.com,Cluster 3,Cluster 1
36368,Jonathon91@gmail.com,Cluster 3,Cluster 1
58090,Taylor45@gmail.com,Cluster 4,Cluster 1
22600,Dakota69@gmail.com,Cluster 3,Cluster 1
13979,Arthur62@gmail.com,Cluster 3,Cluster 1
35551,Jodi38@gmail.com,Cluster 3,Cluster 1
22328,Curtis100@gmail.com,Cluster 4,Cluster 1
43908,Manuel43@gmail.com,Cluster 4,Cluster 1
44003,Marc53@gmail.com,Cluster 3,Cluster 1
53894,Sara29@gmail.com,Cluster 3,Cluster 1
46441,Mercedes58@gmail.com,Cluster 3,Cluster 1
44767,Marisa83@gmail.com,Cluster 3,Cluster 1
16016,Brandi54@gmail.com,Cluster 3,Cluster 1
22803,Damon97@gmail.com,Cluster 3,Cluster 1
54823,Sharon50@gmail.com,Cluster 3,Cluster 1
60934,Victor45@gmail.com,Cluster 4,Cluster 1
56887,Steven33@gmail.com,Cluster 3,Cluster 1
28926,Gabriella33@gmail.com,Cluster 3,Cluster 1
45915,Megan85@gmail.com,Cluster 3,Cluster 1
44017,Marc68@gmail.com,Cluster 3,Cluster 1
24650,Derek72@gmail.com,Cluster 3,Cluster 1
42465,Lindsay76@gmail.com,Cluster 3,Cluster 1
46786,Micheal6@gmail.com,Cluster 3,Cluster 1
15272,Bianca33@gmail.com,Cluster 3,Cluster 1
61861,Whitney96@gmail.com,Cluster 3,Cluster 1
33622,Jeff4@gmail.com,Cluster 3,Cluster 1
38784,Katrina36@gmail.com,Cluster 3,Cluster 1
22087,Craig31@gmail.com,Cluster 4,Cluster 1
60796,Vicki6@gmail.com,Cluster 3,Cluster 1
14635,Barry55@gmail.com,Cluster 3,Cluster 1
53107,Ruben90@gmail.com,Cluster 3,Cluster 1
54490,Seth63@gmail.com,Cluster 3,Cluster 1
44045,Marc95@gmail.com,Cluster 3,Cluster 1
47830,Morgan20@gmail.com,Cluster 3,Cluster 1
38742,Katie87@gmail.com,Cluster 3,Cluster 1
42903,Lori57@gmail.com,Cluster 3,Cluster 1
31729,Isabella14@gmail.com,Cluster 3,Cluster 1
32955,Jared39@gmail.com,Cluster 3,Cluster 1
24104,Debbie25@gmail.com,Cluster 3,Cluster 1
22643,Dale30@gmail.com,Cluster 3,Cluster 1
16864,Brianna20@gmail.com,Cluster 3,Cluster 1
59877,Travis20@gmail.com,Cluster 3,Cluster 1
58606,Theresa92@gmail.com,Cluster 3,Cluster 1
61566,Wayne88@gmail.com,Cluster 4,Cluster 1
55319,Shelia53@gmail.com,Cluster 3,Cluster 1
60554,Vanessa47@gmail.com,Cluster 3,Cluster 1
28398,Frances87@gmail.com,Cluster 3,Cluster 1
51086,Raymond53@gmail.com,Cluster 3,Cluster 1
12708,Andrew35@gmail.com,Cluster 3,Cluster 1
29374,George20@gmail.com,Cluster 3,Cluster 1
46529,Meredith95@gmail.com,Cluster 3,Cluster 1
49475,Patricia58@gmail.com,Cluster 3,Cluster 1
13259,Anna21@gmail.com,Cluster 3,Cluster 1
43825,Mallory75@gmail.com,Cluster 3,Cluster 1
54162,Scott25@gmail.com,Cluster 3,Cluster 1
38515,Kathryn60@gmail.com,Cluster 3,Cluster 1
24126,Debbie45@gmail.com,Cluster 3,Cluster 1
61811,Whitney49@gmail.com,Cluster 4,Cluster 1
11038,Alexander12@gmail.com,Cluster 4,Cluster 1
22506,Cynthia84@gmail.com,Cluster 3,Cluster 1
53496,Sally40@gmail.com,Cluster 3,Cluster 1
45057,Martin16@gmail.com,Cluster 3,Cluster 1
29363,George10@gmail.com,Cluster 3,Cluster 1
26077,Duane9@gmail.com,Cluster 4,Cluster 1
23216,Danny63@gmail.com,Cluster 3,Cluster 1
58239,Teresa8@gmail.com,Cluster 3,Cluster 1
57022,Sue67@gmail.com,Cluster 3,Cluster 1
56919,Steven62@gmail.com,Cluster 4,Cluster 1
18516,Carol46@gmail.com,Cluster 3,Cluster 1
47249,Mindy34@gmail.com,Cluster 3,Cluster 1
29220,Gary60@gmail.com,Cluster 3,Cluster 1
53791,Sandra68@gmail.com,Cluster 4,Cluster 1
53538,Samantha1@gmail.com,Cluster 3,Cluster 1
27767,Erin83@gmail.com,Cluster 3,Cluster 1
58724,Tiffany18@gmail.com,Cluster 4,Cluster 1
20446,Christine2@gmail.com,Cluster 3,Cluster 1
11752,Allen19@gmail.com,Cluster 3,Cluster 1
55016,Shawn7@gmail.com,Cluster 3,Cluster 1
26453,Eddie59@gmail.com,Cluster 3,Cluster 1
15797,Brad59@gmail.com,Cluster 3,Cluster 1
27419,Erica31@gmail.com,Cluster 3,Cluster 1
27707,Erin29@gmail.com,Cluster 4,Cluster 1
24969,Devin47@gmail.com,Cluster 3,Cluster 1
40222,Kristen10@gmail.com,Cluster 3,Cluster 1
33776,Jeffrey16@gmail.com,Cluster 3,Cluster 1
57702,Tammy45@gmail.com,Cluster 3,Cluster 1
11537,Alicia40@gmail.com,Cluster 3,Cluster 1
59925,Travis64@gmail.com,Cluster 3,Cluster 1
23441,Darrell3@gmail.com,Cluster 3,Cluster 1
52432,Robin66@gmail.com,Cluster 4,Cluster 1
17652,Caitlin99@gmail.com,Cluster 3,Cluster 1
54189,Scott4@gmail.com,Cluster 4,Cluster 1
27931,Ethan93@gmail.com,Cluster 3,Cluster 1
13582,Anthony5@gmail.com,Cluster 3,Cluster 1
10046,Aaron51@gmail.com,Cluster 4,Cluster 1
56297,Stacey79@gmail.com,Cluster 4,Cluster 1
62250,Yolanda87@gmail.com,Cluster 3,Cluster 1
28556,Frank34@gmail.com,Cluster 3,Cluster 1
11123,Alexander8@gmail.com,Cluster 3,Cluster 1
21890,Cory28@gmail.com,Cluster 4,Cluster 1
13153,Ann16@gmail.com,Cluster 3,Cluster 1
15072,Bethany50@gmail.com,Cluster 4,Cluster 1
24816,Desiree60@gmail.com,Cluster 3,Cluster 1
13895,Ariel45@gmail.com,Cluster 4,Cluster 1
60969,Victor78@gmail.com,Cluster 3,Cluster 1
25152,Diana32@gmail.com,Cluster 3,Cluster 1
36619,Jose70@gmail.com,Cluster 3,Cluster 1
23064,Danielle10@gmail.com,Cluster 3,Cluster 1
55174,Sheila68@gmail.com,Cluster 3,Cluster 1
43409,Lynn33@gmail.com,Cluster 3,Cluster 1
36008,Johnathan63@gmail.com,Cluster 3,Cluster 1
10888,Alex11@gmail.com,Cluster 3,Cluster 1
40782,Kristy37@gmail.com,Cluster 3,Cluster 1
54952,Shawn21@gmail.com,Cluster 3,Cluster 1
58142,Taylor92@gmail.com,Cluster 3,Cluster 1
13268,Anna2@gmail.com,Cluster 3,Cluster 1
58660,Thomas50@gmail.com,Cluster 3,Cluster 1
11002,Alexa4@gmail.com,Cluster 4,Cluster 1
14888,Benjamin8@gmail.com,Cluster 3,Cluster 1
42173,Leslie24@gmail.com,Cluster 3,Cluster 1
15089,Bethany69@gmail.com,Cluster 4,Cluster 1
41965,Lee34@gmail.com,Cluster 3,Cluster 1
38352,Katherine94@gmail.com,Cluster 4,Cluster 1
16581,Brett100@gmail.com,Cluster 3,Cluster 1
15235,Beverly74@gmail.com,Cluster 3,Cluster 1
14509,Barbara19@gmail.com,Cluster 4,Cluster 1
41297,Larry50@gmail.com,Cluster 3,Cluster 1
61167,Vincent80@gmail.com,Cluster 3,Cluster 1
42660,Lisa73@gmail.com,Cluster 4,Cluster 1
26342,Earl24@gmail.com,Cluster 3,Cluster 1
53233,Ruth39@gmail.com,Cluster 3,Cluster 1
26423,Eddie20@gmail.com,Cluster 4,Cluster 1
11189,Alexandra59@gmail.com,Cluster 3,Cluster 1
54465,Seth40@gmail.com,Cluster 4,Cluster 1
38801,Katrina52@gmail.com,Cluster 3,Cluster 1
49890,Peggy16@gmail.com,Cluster 4,Cluster 1
18972,Cassandra34@gmail.com,Cluster 3,Cluster 1
11652,Alison11@gmail.com,Cluster 3,Cluster 1
48299,Nathan97@gmail.com,Cluster 3,Cluster 1
36351,Jonathon63@gmail.com,Cluster 4,Cluster 1
32154,Jacob50@gmail.com,Cluster 3,Cluster 1
62513,Zoe67@gmail.com,Cluster 3,Cluster 1
61502,Wayne23@gmail.com,Cluster 3,Cluster 1
22477,Cynthia58@gmail.com,Cluster 4,Cluster 1
40452,Kristin29@gmail.com,Cluster 3,Cluster 1
42859,Lori17@gmail.com,Cluster 3,Cluster 1
51468,Reginald82@gmail.com,Cluster 3,Cluster 1
14825,Benjamin32@gmail.com,Cluster 3,Cluster 1
27727,Erin47@gmail.com,Cluster 4,Cluster 1
13213,Ann70@gmail.com,Cluster 4,Cluster 1
39945,Kimberly100@gmail.com,Cluster 4,Cluster 1
48859,Norma32@gmail.com,Cluster 4,Cluster 1
23068,Danielle14@gmail.com,Cluster 3,Cluster 1
17042,Brittany24@gmail.com,Cluster 3,Cluster 1
59111,Todd42@gmail.com,Cluster 3,Cluster 1
42980,Lorraine69@gmail.com,Cluster 4,Cluster 1
12056,Alyssa82@gmail.com,Cluster 3,Cluster 1
32098,Jaclyn67@gmail.com,Cluster 3,Cluster 1
48006,Nancy94@gmail.com,Cluster 3,Cluster 1
49742,Paul82@gmail.com,Cluster 3,Cluster 1
26003,Drew78@gmail.com,Cluster 4,Cluster 1
13614,Anthony89@gmail.com,Cluster 3,Cluster 1
26956,Elizabeth17@gmail.com,Cluster 4,Cluster 1
61630,Wendy55@gmail.com,Cluster 4,Cluster 1
61824,Whitney60@gmail.com,Cluster 3,Cluster 1
23831,Dawn25@gmail.com,Cluster 4,Cluster 1
35409,Joanna99@gmail.com,Cluster 3,Cluster 1
44264,Margaret47@gmail.com,Cluster 4,Cluster 1
28358,Frances2@gmail.com,Cluster 3,Cluster 1
16958,Bridget19@gmail.com,Cluster 3,Cluster 1
36912,Joy78@gmail.com,Cluster 4,Cluster 1
30850,Heather2@gmail.com,Cluster 3,Cluster 1
17792,Calvin100@gmail.com,Cluster 3,Cluster 1
28495,Francisco58@gmail.com,Cluster 3,Cluster 1
41868,Leah29@gmail.com,Cluster 3,Cluster 1
15029,Beth98@gmail.com,Cluster 3,Cluster 1
17272,Brooke60@gmail.com,Cluster 3,Cluster 1
15037,Bethany14@gmail.com,Cluster 3,Cluster 1
46495,Meredith54@gmail.com,Cluster 3,Cluster 1
40729,Kristopher54@gmail.com,Cluster 4,Cluster 1
45656,Maurice97@gmail.com,Cluster 3,Cluster 1
51080,Raymond48@gmail.com,Cluster 4,Cluster 1
47681,Monica55@gmail.com,Cluster 3,Cluster 1
44434,Mariah20@gmail.com,Cluster 3,Cluster 1
48652,Nicole22@gmail.com,Cluster 3,Cluster 1
33402,Jean10@gmail.com,Cluster 3,Cluster 1
26852,Elaine30@gmail.com,Cluster 3,Cluster 1
24603,Derek28@gmail.com,Cluster 3,Cluster 1
13636,Antonio18@gmail.com,Cluster 3,Cluster 1
55975,Sierra96@gmail.com,Cluster 3,Cluster 1
19711,Chase73@gmail.com,Cluster 3,Cluster 1
23089,Danielle33@gmail.com,Cluster 3,Cluster 1
58202,Teresa56@gmail.com,Cluster 3,Cluster 1
36478,Jorge27@gmail.com,Cluster 3,Cluster 1
42777,Lonnie27@gmail.com,Cluster 3,Cluster 1
44667,Mario29@gmail.com,Cluster 4,Cluster 1
25122,Diamond93@gmail.com,Cluster 3,Cluster 1
60236,Troy85@gmail.com,Cluster 3,Cluster 1
52441,Robin74@gmail.com,Cluster 3,Cluster 1
37208,Judy45@gmail.com,Cluster 4,Cluster 1
51616,Rhonda38@gmail.com,Cluster 3,Cluster 1
52839,Ronnie57@gmail.com,Cluster 3,Cluster 1
61984,Willie29@gmail.com,Cluster 3,Cluster 1
31776,Isaiah12@gmail.com,Cluster 3,Cluster 1
13240,Ann95@gmail.com,Cluster 3,Cluster 1
12218,Amber49@gmail.com,Cluster 3,Cluster 1
34126,Jenny87@gmail.com,Cluster 3,Cluster 1
17067,Brittany47@gmail.com,Cluster 3,Cluster 1
30239,Gregory62@gmail.com,Cluster 4,Cluster 1
44232,Margaret18@gmail.com,Cluster 3,Cluster 1
41028,Kyle60@gmail.com,Cluster 4,Cluster 1
35569,Jodi55@gmail.com,Cluster 3,Cluster 1
56675,Stephanie99@gmail.com,Cluster 3,Cluster 1
26690,Edward93@gmail.com,Cluster 3,Cluster 1
35961,Johnathan100@gmail.com,Cluster 3,Cluster 1
57979,Tara6@gmail.com,Cluster 3,Cluster 1
43189,Luis2@gmail.com,Cluster 3,Cluster 1
19583,Charles86@gmail.com,Cluster 3,Cluster 1
45058,Martin17@gmail.com,Cluster 4,Cluster 1
49902,Peggy29@gmail.com,Cluster 3,Cluster 1
51255,Rebekah33@gmail.com,Cluster 3,Cluster 1
11043,Alexander17@gmail.com,Cluster 3,Cluster 1
59082,Todd16@gmail.com,Cluster 4,Cluster 1
39293,Kelly93@gmail.com,Cluster 4,Cluster 1
21605,Colton92@gmail.com,Cluster 3,Cluster 1
59682,Traci3@gmail.com,Cluster 3,Cluster 1
12046,Alyssa73@gmail.com,Cluster 3,Cluster 1
39414,Kendra30@gmail.com,Cluster 4,Cluster 1
34206,Jeremiah83@gmail.com,Cluster 4,Cluster 1
55706,Sherry4@gmail.com,Cluster 3,Cluster 1
23654,Daryl27@gmail.com,Cluster 3,Cluster 1
48865,Norma42@gmail.com,Cluster 3,Cluster 1
44615,Marilyn46@gmail.com,Cluster 3,Cluster 1
11820,Allen84@gmail.com,Cluster 3,Cluster 1
61279,Walter12@gmail.com,Cluster 3,Cluster 1
14897,Benjamin98@gmail.com,Cluster 4,Cluster 1
61371,Wanda13@gmail.com,Cluster 3,Cluster 1
16181,Brandy27@gmail.com,Cluster 4,Cluster 1
39489,Kenneth17@gmail.com,Cluster 4,Cluster 1
46194,Melinda77@gmail.com,Cluster 4,Cluster 1
17895,Cameron31@gmail.com,Cluster 4,Cluster 1
32124,Jacob23@gmail.com,Cluster 3,Cluster 1
57802,Tanner72@gmail.com,Cluster 3,Cluster 1
61444,Wanda94@gmail.com,Cluster 3,Cluster 1
53985,Sarah20@gmail.com,Cluster 3,Cluster 1
49787,Paula33@gmail.com,Cluster 3,Cluster 1
13654,Antonio35@gmail.com,Cluster 3,Cluster 1
55599,Sherri2@gmail.com,Cluster 3,Cluster 1
26488,Eddie98@gmail.com,Cluster 3,Cluster 1
39571,Kenneth91@gmail.com,Cluster 4,Cluster 1
16216,Brandy62@gmail.com,Cluster 3,Cluster 1
50105,Peter44@gmail.com,Cluster 4,Cluster 1
19232,Catherine91@gmail.com,Cluster 3,Cluster 1
48846,Noah9@gmail.com,Cluster 3,Cluster 1
49636,Patty41@gmail.com,Cluster 3,Cluster 1
47308,Miranda48@gmail.com,Cluster 4,Cluster 1
54180,Scott41@gmail.com,Cluster 3,Cluster 1
54874,Sharon97@gmail.com,Cluster 3,Cluster 1
49599,Patrick7@gmail.com,Cluster 3,Cluster 1
15127,Betty20@gmail.com,Cluster 3,Cluster 1
58404,Terry15@gmail.com,Cluster 4,Cluster 1
58599,Theresa86@gmail.com,Cluster 3,Cluster 1
38588,Kathy37@gmail.com,Cluster 4,Cluster 1
56446,Stacy88@gmail.com,Cluster 3,Cluster 1
60744,Veronica99@gmail.com,Cluster 4,Cluster 1
34648,Jessica17@gmail.com,Cluster 3,Cluster 1
19592,Charles94@gmail.com,Cluster 3,Cluster 1
13396,Anne61@gmail.com,Cluster 4,Cluster 1
44361,Maria44@gmail.com,Cluster 3,Cluster 1
44406,Maria85@gmail.com,Cluster 3,Cluster 1
14856,Benjamin60@gmail.com,Cluster 3,Cluster 1
32192,Jacob85@gmail.com,Cluster 3,Cluster 1
41801,Lawrence55@gmail.com,Cluster 3,Cluster 1
56712,Stephen41@gmail.com,Cluster 4,Cluster 1
30364,Hailey10@gmail.com,Cluster 3,Cluster 1
10211,Adam23@gmail.com,Cluster 3,Cluster 1
47185,Mike44@gmail.com,Cluster 4,Cluster 1
22520,Cynthia97@gmail.com,Cluster 3,Cluster 1
29263,Gary9@gmail.com,Cluster 3,Cluster 1
45859,Megan34@gmail.com,Cluster 3,Cluster 1
41286,Larry40@gmail.com,Cluster 4,Cluster 1
27356,Eric65@gmail.com,Cluster 4,Cluster 1
45122,Martin79@gmail.com,Cluster 4,Cluster 1
38710,Katie58@gmail.com,Cluster 3,Cluster 1
48173,Natasha6@gmail.com,Cluster 4,Cluster 1
31632,Isaac3@gmail.com,Cluster 3,Cluster 1
26310,Dylan76@gmail.com,Cluster 4,Cluster 1
34173,Jeremiah48@gmail.com,Cluster 3,Cluster 1
11067,Alexander39@gmail.com,Cluster 4,Cluster 1
34860,Jill34@gmail.com,Cluster 3,Cluster 1
53977,Sarah13@gmail.com,Cluster 3,Cluster 1
12043,Alyssa70@gmail.com,Cluster 3,Cluster 1
20313,Christie73@gmail.com,Cluster 3,Cluster 1
29649,Gina70@gmail.com,Cluster 3,Cluster 1
46956,Michelle47@gmail.com,Cluster 3,Cluster 1
35530,Jodi12@gmail.com,Cluster 4,Cluster 1
23967,Dean75@gmail.com,Cluster 3,Cluster 1
24280,Deborah96@gmail.com,Cluster 3,Cluster 1
45020,Martha70@gmail.com,Cluster 3,Cluster 1
45889,Megan61@gmail.com,Cluster 4,Cluster 1
10020,Aaron28@gmail.com,Cluster 3,Cluster 1
51313,Regina13@gmail.com,Cluster 4,Cluster 1
52117,Rita65@gmail.com,Cluster 3,Cluster 1
20132,Chris4@gmail.com,Cluster 3,Cluster 1
58137,Taylor88@gmail.com,Cluster 3,Cluster 2
27766,Erin82@gmail.com,Cluster 3,Cluster 1
16175,Brandy21@gmail.com,Cluster 3,Cluster 1
37017,Juan20@gmail.com,Cluster 4,Cluster 1
10989,Alexa31@gmail.com,Cluster 3,Cluster 1
19771,Chelsea49@gmail.com,Cluster 3,Cluster 1
34029,Jennifer6@gmail.com,Cluster 3,Cluster 1
51526,Renee46@gmail.com,Cluster 4,Cluster 1
21745,Connor59@gmail.com,Cluster 3,Cluster 1
14530,Barbara38@gmail.com,Cluster 3,Cluster 1
47974,Nancy65@gmail.com,Cluster 3,Cluster 1
28574,Frank50@gmail.com,Cluster 4,Cluster 1
57838,Tanya28@gmail.com,Cluster 3,Cluster 1
24371,Debra89@gmail.com,Cluster 4,Cluster 1
61693,Wesley22@gmail.com,Cluster 3,Cluster 1
15297,Bianca68@gmail.com,Cluster 3,Cluster 1
30200,Gregory27@gmail.com,Cluster 4,Cluster 1
29550,Gerald99@gmail.com,Cluster 3,Cluster 1
39250,Kelly54@gmail.com,Cluster 4,Cluster 1
11895,Allison61@gmail.com,Cluster 3,Cluster 1
52519,Rodney21@gmail.com,Cluster 3,Cluster 1
32144,Jacob41@gmail.com,Cluster 3,Cluster 1
42551,Lindsey65@gmail.com,Cluster 3,Cluster 1
38257,Katelyn99@gmail.com,Cluster 3,Cluster 1
58178,Teresa34@gmail.com,Cluster 3,Cluster 1
53964,Sara92@gmail.com,Cluster 4,Cluster 1
49318,Pamela44@gmail.com,Cluster 3,Cluster 1
17534,Bryce52@gmail.com,Cluster 3,Cluster 1
49077,Omar98@gmail.com,Cluster 4,Cluster 1
41887,Leah47@gmail.com,Cluster 4,Cluster 1
38472,Kathryn21@gmail.com,Cluster 3,Cluster 1
33765,Jeffery97@gmail.com,Cluster 4,Cluster 1
15340,Bill44@gmail.com,Cluster 3,Cluster 1
11049,Alexander22@gmail.com,Cluster 3,Cluster 1
22474,Cynthia55@gmail.com,Cluster 3,Cluster 1
11100,Alexander69@gmail.com,Cluster 3,Cluster 1
50661,Rachel83@gmail.com,Cluster 3,Cluster 1
29043,Gail31@gmail.com,Cluster 4,Cluster 1
61493,Wayne11@gmail.com,Cluster 3,Cluster 1
48715,Nicole7@gmail.com,Cluster 4,Cluster 1
57482,Tamara19@gmail.com,Cluster 3,Cluster 1
61406,Wanda53@gmail.com,Cluster 3,Cluster 1
11090,Alexander5@gmail.com,Cluster 3,Cluster 1
27467,Erica75@gmail.com,Cluster 3,Cluster 1
30492,Haley81@gmail.com,Cluster 3,Cluster 1
40498,Kristin70@gmail.com,Cluster 4,Cluster 1
53908,Sara41@gmail.com,Cluster 3,Cluster 1
38482,Kathryn30@gmail.com,Cluster 4,Cluster 1
28549,Frank28@gmail.com,Cluster 4,Cluster 1
34753,Jesus21@gmail.com,Cluster 3,Cluster 1
16210,Brandy57@gmail.com,Cluster 3,Cluster 1
10273,Adam7@gmail.com,Cluster 3,Cluster 1
45531,Maureen29@gmail.com,Cluster 4,Cluster 1
35665,Jody79@gmail.com,Cluster 4,Cluster 1
61827,Whitney63@gmail.com,Cluster 3,Cluster 1
39319,Kelsey28@gmail.com,Cluster 3,Cluster 1
19211,Catherine72@gmail.com,Cluster 4,Cluster 1
32954,Jared38@gmail.com,Cluster 4,Cluster 1
56613,Stephanie42@gmail.com,Cluster 4,Cluster 1
54258,Sean21@gmail.com,Cluster 3,Cluster 1
46941,Michelle33@gmail.com,Cluster 3,Cluster 1
48145,Natasha43@gmail.com,Cluster 3,Cluster 1
53680,Samuel58@gmail.com,Cluster 3,Cluster 1
15395,Billy35@gmail.com,Cluster 3,Cluster 1
14722,Becky65@gmail.com,Cluster 3,Cluster 1
24734,Derrick62@gmail.com,Cluster 3,Cluster 1
13421,Anne85@gmail.com,Cluster 3,Cluster 1
50274,Phillip1@gmail.com,Cluster 3,Cluster 1
19901,Cheryl42@gmail.com,Cluster 4,Cluster 1
22335,Curtis16@gmail.com,Cluster 3,Cluster 1
36587,Jose41@gmail.com,Cluster 4,Cluster 1
21181,Clinton93@gmail.com,Cluster 3,Cluster 1
24589,Derek15@gmail.com,Cluster 4,Cluster 1
51393,Regina88@gmail.com,Cluster 3,Cluster 1
55095,Sheena58@gmail.com,Cluster 3,Cluster 1
36070,Johnny42@gmail.com,Cluster 3,Cluster 1
27737,Erin56@gmail.com,Cluster 3,Cluster 1
61788,Whitney26@gmail.com,Cluster 3,Cluster 1
27891,Ethan46@gmail.com,Cluster 3,Cluster 2
48939,Olivia21@gmail.com,Cluster 3,Cluster 1
53327,Ryan47@gmail.com,Cluster 1,Cluster 2
27114,Emily14@gmail.com,Cluster 3,Cluster 2
60195,Troy46@gmail.com,Cluster 3,Cluster 1
18525,Carol54@gmail.com,Cluster 1,Cluster 2
14619,Barry34@gmail.com,Cluster 1,Cluster 2
54960,Shawn29@gmail.com,Cluster 3,Cluster 1
56394,Stacy40@gmail.com,Cluster 3,Cluster 1
29189,Gary32@gmail.com,Cluster 3,Cluster 1
39472,Kendra91@gmail.com,Cluster 3,Cluster 1
16521,Brent43@gmail.com,Cluster 3,Cluster 1
33135,Jasmine79@gmail.com,Cluster 1,Cluster 2
59342,Toni62@gmail.com,Cluster 3,Cluster 1
33499,Jeanette54@gmail.com,Cluster 3,Cluster 2
14539,Barbara46@gmail.com,Cluster 1,Cluster 2
60431,Valerie25@gmail.com,Cluster 3,Cluster 1
41625,Lauren70@gmail.com,Cluster 1,Cluster 2
44688,Mario4@gmail.com,Cluster 3,Cluster 1
41137,Lacey32@gmail.com,Cluster 1,Cluster 2
55570,Sheri8@gmail.com,Cluster 1,Cluster 2
45926,Megan95@gmail.com,Cluster 3,Cluster 1
12057,Alyssa83@gmail.com,Cluster 3,Cluster 1
50335,Phillip75@gmail.com,Cluster 3,Cluster 2
51105,Raymond70@gmail.com,Cluster 4,Cluster 2
13125,Anita76@gmail.com,Cluster 3,Cluster 1
20344,Christina28@gmail.com,Cluster 3,Cluster 1
19763,Chelsea41@gmail.com,Cluster 3,Cluster 1
28610,Frank84@gmail.com,Cluster 4,Cluster 1
51910,Rick84@gmail.com,Cluster 3,Cluster 1
60535,Vanessa2@gmail.com,Cluster 3,Cluster 1
27435,Erica46@gmail.com,Cluster 1,Cluster 2
52908,Rose58@gmail.com,Cluster 3,Cluster 1
44995,Martha40@gmail.com,Cluster 1,Cluster 2
27655,Erika70@gmail.com,Cluster 1,Cluster 2
40223,Kristen11@gmail.com,Cluster 3,Cluster 1
44664,Mario26@gmail.com,Cluster 3,Cluster 1
46977,Michelle66@gmail.com,Cluster 3,Cluster 2
30143,Greg93@gmail.com,Cluster 3,Cluster 1
24352,Debra71@gmail.com,Cluster 3,Cluster 1
35505,Jocelyn59@gmail.com,Cluster 4,Cluster 1
24453,Denise72@gmail.com,Cluster 3,Cluster 1
32817,Janet83@gmail.com,Cluster 3,Cluster 1
20802,Cindy84@gmail.com,Cluster 3,Cluster 1
